id;kurztitel;kategorie;unterkategorie;datum_beginn;datum_ende;terminliste;landname;ort;va_name;va_adresse;va_telefon;va_fax;va_email;va_internet;teilnehmerkreis;externer_link;lfdnr
100131220;"Französisch Intensiv - 5 Tage -";"Sprachen für den Beruf";Französisch;2025-09-15;2028-09-15;"15.09.2025 - 19.09.2025
weitere Termine zu dieser Veranstaltung sind noch bis 15.09.2028 möglich";Canada;"Montreal und ggf. andere Orte";"ILSC Education Group";"555 Richards Street, Vancouver, B.C.
V6B 2Z5 Vancouver, BC";'+1-604-6899095';;mailto:nadine.rugani@ilsc.com;https://www.ilsc.com/vancouver;"Für Berliner Arbeitnehmer/innen, die o.g. Fremdsprachenkenntnisse für die berufliche Tätigkeit benötigen";;6066
100131221;"Französisch Intensiv - 10 Tage -";"Sprachen für den Beruf";Französisch;2025-09-15;2028-09-15;"15.09.2025 - 26.09.2025
weitere Termine zu dieser Veranstaltung sind noch bis 15.09.2028 möglich";Canada;"Montreal und ggf. andere Orte";"ILSC Education Group";"555 Richards Street, Vancouver, B.C.
V6B 2Z5 Vancouver, BC";'+1-604-6899095';;mailto:nadine.rugani@ilsc.com;https://www.ilsc.com/vancouver;"Für Berliner Arbeitnehmer/innen, die o.g. Fremdsprachenkenntnisse für die berufliche Tätigkeit benötigen";;6067
100131222;"Spanisch Intensivkurs  - 5 Tage -";"Sprachen für den Beruf";Spanisch;2025-10-06;2028-10-06;"06.10.2025 - 10.10.2025
weitere Termine zu dieser Veranstaltung sind noch bis 06.10.2028 möglich";Spanien;"Madrid und ggf. andere Orte";"EUREKA 
Academia de Español";"Calle de Arena 26 - 3º 
28013 Madrid";"'+34 915 488 640'";"'+34 915 482 580'";mailto:eureka@eurekamadrid.com;www.eurekamadrid.com;"Für Berliner Arbeitnehmer/innen, die o.g. Fremdsprachenkenntnisse für die berufliche Tätigkeit benötigen";;6068
100131223;"Spanisch Intensivkurs  - 10 Tage -";"Sprachen für den Beruf";Spanisch;2025-10-06;2028-10-06;"06.10.2025 - 17.10.2025
weitere Termine zu dieser Veranstaltung sind noch bis 06.10.2028 möglich";Spanien;"Madrid und ggf. andere Orte";"EUREKA 
Academia de Español";"Calle de Arena 26 - 3º 
28013 Madrid";"'+34 915 488 640'";"'+34 915 482 580'";mailto:eureka@eurekamadrid.com;www.eurekamadrid.com;"Für Berliner Arbeitnehmer/innen, die o.g. Fremdsprachenkenntnisse für die berufliche Tätigkeit benötigen";;6069
100131224;"Ausbildung zum/zur Hypnosetherapeut*in: Hypnose als Wirkfaktor zur Erweiterung der gesellschaftspolitischen Handlungs- und Stresskompetenz in Beruf und Alltag";"Gesundheit und Ernährung";"Berufe Gesundheit und Ernährung";2025-11-10;2028-11-10;"10.11.2025 - 14.11.2025
13.04.2026 - 17.04.2026
19.10.2026 - 23.10.2026
weitere Termine zu dieser Veranstaltung sind noch bis 10.11.2028 möglich";Deutschland;"Höchst-Hassenroth und ggf. andere Orte";"B.I.E.K. - Bergsträßer Institut für ganzheitliche Entspannung und Kommunikation";"Promenadenstr. 10-12
64625 Bensheim";06251780686;;mailto:info@biek-ausbildung.de;https://www.biek-ausbildung.de/psychosoziale-beratung-und-coaching/fachausbildung-hypnose/#/de/classes?course_category_id=12&hide_search_form=1;"Für Berliner Arbeitnehmer/innen, in medizinischen, therapeutischen, pädagogischen und beratenden Berufen, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen.";;6070
100131225;"Arbeit und Muße - Arbeit für alle oder Geld für nichts";"Politische Bildung";Arbeitswelt;2025-10-20;2028-10-20;"20.10.2025 - 24.10.2025
weitere Termine zu dieser Veranstaltung sind noch bis 20.10.2028 möglich";Deutschland;"Saalfeld/Saale und ggf. andere Orte";"ver.di GPB
GewerkschaftsPolitische Bildung gGmbH";"Paula-Thiede-Ufer 10
10179 Berlin";030-6956-2822;030-6956-3920;mailto:bildung@verdi-gpb.de;https://bildungsportal.verdi.de/singleworkshop.php?aktion=einfuegen&seminar_id=66e818593cfcb&id=66e818593cfcb#form;"Für interessierte Berliner Arbeitnehmer/innen";;6071
100131226;"Lebendige Kontaktgestaltung in psychiatrischen Bereichen";Psychologie;;2025-09-19;2028-09-19;"19.09.2025 - 21.09.2025
weitere Termine zu dieser Veranstaltung sind noch bis 19.09.2028 möglich";Deutschland;"Berlin und ggf. andere Orte";"Psychodramaforum Berlin";"Giesebrechtstraße 11
10629 Berlin";03088917956;03088917957;mailto:stiegler@psychodramaforum.de;;"Für Berliner Arbeitnehmer/innen aus psychologischen und therapeutischen Berufsfeldern, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen.";;6072
100131227;"Ausbildung Verfahrensbeistand (m/w/d) gemäß FamFG (Module 2 - 11) - Hybrid -";"Recht und Steuern";Recht;2025-09-19;2026-05-30;"19.09.2025 - 30.05.2026";Deutschland;"Leipzig und ggf. andere Orte und online";"IKOME GmbH & Co. KG";"Hohe Str. 11
04107 Leipzig";"0341 22 54 13 50";"0341 22 54 13 51";mailto:kontakt@ikome.de;https://www.ikome.de/weiterbildung/verfahrensbeistand/konzept-ablauf-abschluss;"Für Berliner Arbeitnehmer/innen im juristischen, (sozial-)pädagogischen oder psychosozialen Bereich; insbesondere angehende Verfahrensbeistände und Vormünder*innen, Sozialarbeiter*innen und Sozialpädagogen*innen, Pädagogen*innen, Familienberater*innen, Mitarbeiter*innen von Beratungsstellen und Jugendämtern, Rechtsanwälte*innen, Psychologen*innen und Familienmediatoren*innen, die o.g. Kennnisse für ihre berufliche Tätigkeit benötigen.";;6073
100131228;"Körpertherapeut/ Körpertherapeutin - Intensivausbildung";"Gesundheit und Ernährung";"Berufe Gesundheit und Ernährung";2025-10-06;2028-10-06;"06.10.2025 - 17.10.2025
weitere Termine zu dieser Veranstaltung sind noch bis 06.10.2028 möglich";Deutschland;"Berlin und ggf. andere Orte";"IEK Berlin - Deutsches Institut für Entspannungstechniken und Kommunikation GmbH";"Paul-Heyse-Str. 17
10407 Berlin";030-40574458;030-54714604;mailto:info@iek-online.de;https://iek-berlin.de/ausbildungen/koerpertherapeutin-intensivausbildung/;"Für Berliner Arbeitnehmer/innen aus medizinischen, pflegenden,
pädagogischen, rehabilitativen, sportlichen, schulischen,
erzieherischen und sozialen Berufsfeldern, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen";;6074
100131229;"Beobachten, beurteilen, bewerten - Modul 3";"Rhetorik und Kommunikation";"Rhetorik, berufl.";2025-10-27;2028-10-27;"27.10.2025 - 29.10.2025
weitere Termine zu dieser Veranstaltung sind noch bis 27.10.2028 möglich";Deutschland;"Haltern am See und ggf. andere Orte";"IGBCE
Kompetenzzentrum Bildung";"Königsworther Platz 6
30167 Hannover";0511/7631153;0511/7631746;mailto:kompetenzzentrum.bildung@igbce.de;www.pruefungswesen.igbce.de;"Für Berliner Arbeitnehmer/innen, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen";;6075
100131230;"Mit Herz, Haltung und Mut: Sozial-emotionales Lernen, Resilienz und Selbstbehauptung in der Arbeit mit Kindern";Pädagogik;Weiterbildung;2025-11-10;2028-11-10;"10.11.2025 - 14.11.2025
23.02.2026 - 27.02.2026
weitere Termine zu dieser Veranstaltung sind noch bis 10.11.2028 möglich";Deutschland;"Scharbeutz - Klingberg und ggf. andere Orte";"Jugend-und Familienbildungswerk Klingberg e.V.";"Fahrenskampsweg 7
23684  Scharbeutz - Klingberg";"04524 - 9388";;mailto:bildungsurlaub@bildung-klingberg.de;https://www.bildung-klingberg.de/bildungsurlaub/seminare/mit-herz-haltung-und-mut/;"Für Berliner Arbeitnehmer/innen aus pädagogischen Berufsfeldern, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen";;6076
100131231;"Gewaltfreie Kommunikation n. Rosenberg – Werkzeuge zur sicheren Kommunikation im beruflichen Umfeld";"Rhetorik und Kommunikation";"Rhetorik, berufl.";2025-11-24;2028-11-24;"24.11.2025 - 28.11.2025
weitere Termine zu dieser Veranstaltung sind noch bis 24.11.2028 möglich";Deutschland;"Grünheide OT Störitz und ggf. andere Orte";"B.I.E.K. - Bergsträßer Institut für ganzheitliche Entspannung und Kommunikation";"Promenadenstr. 10-12
64625 Bensheim";06251780686;;mailto:info@biek-ausbildung.de;https://www.biek-ausbildung.de/kommunikation/gewaltfreie-kommunikation-nach-rosenberg/#/de/classes?course_category_id=31&hide_search_form=1;"Für Berliner Arbeitnehmer/innen, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen";;6077
100131232;"Heilpädagogische Diagnostik: Projektive Verfahren in der heilpädagogischen Praxis";"Gesundheit und Ernährung";"Berufe Gesundheit und Ernährung";2025-09-19;2028-09-19;"19.09.2025 - 20.09.2025
weitere Termine zu dieser Veranstaltung sind noch bis 19.09.2028 möglich";Deutschland;Frankfurt/Main;"Berufs- und Fachverband Heilpädagogik (BHP) e.V.";"Herzbergstr. 82-84
10365 Berlin";030/40605070;030/40605069;mailto:info@eahonline.de;https://bhponline.de/seminare/heilpaedagogische-diagnostik-4/;"Für Berliner Arbeitnehmer/innen Heilpädagogen:innen, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen";;6078
100131233;"Heilpädagogische Diagnostik: Intelligenztests";"Gesundheit und Ernährung";"Berufe Gesundheit und Ernährung";2025-11-14;2028-11-14;"14.11.2025 - 15.11.2025
weitere Termine zu dieser Veranstaltung sind noch bis 14.11.2028 möglich";Deutschland;"Essen und ggf. andere Orte";"Berufs- und Fachverband Heilpädagogik (BHP) e.V.";"Herzbergstr. 82-84
10365 Berlin";030/40605070;030/40605069;mailto:info@eahonline.de;https://bhponline.de/seminare/heilpaedagogische-diagnostik-7/;"Für Berliner Arbeitnehmer/innen Heilpädagog:innen, die o.g. Kenntnisse für ihre berufliche Tätigkeit benötigen";;6079
100131236;"ERW-IN radelt für den Umweltschutz";"Besondere Zielgruppen";;2025-09-30;2028-09-30;"30.09.2025 - 30.09.2025
weitere Termine zu dieser Veranstaltung sind noch bis 30.09.2028 möglich";Deutschland;Berlin;"Lebenshilfe Bildung gGmbH";"Böttgerstr. 21
13357 Berlin";"030 82 99 98 1482";"030 82 99 98 9952";mailto:bildung@lebenshilfe-berlin.de;https://www.erw-in.de/index.php?view=article&id=3945:erw-in-radelt-fuer-den-umweltschutz-mitte-herbst-2025&catid=37;"Für Berliner Arbeitnehmer/innen mit und ohne Beeinträchtigung, die o.g. Kenntnisse für ihre berufliche Tätigkeit benötigen";;6080
100131237;"Indien im Wandel – Zwischen Wachstum und gelebter Tradition - Kolonialgeschichte, soziale Realitäten und spirituelle Vielfalt";"Politische Bildung";"Politische Bildungsfahrten";2026-02-01;2029-02-01;"01.02.2026 - 08.02.2026
weitere Termine zu dieser Veranstaltung sind noch bis 01.02.2029 möglich";Indien;"Kalkutta und ggf. andere Orte";"Lohmarer Institut für Weiterbildung e.V.
LIW";"Donrather Str. 44
53797 Lohmar";02246-302999-10;02246-302999-19;mailto:evinfo@lohmarer-institut.com;https://www.liw-ev.de/detailev/?event=45782;"Für interessierte Berliner Arbeitnehmer/innen";;6081
100131239;"Geprüfte Personalfachkaufleute Blended Learning";"Kaufmännischer Bereich";"Berufe in der Wirtschaft";2025-09-19;2028-09-19;"19.09.2025 - 19.10.2026
weitere Termine zu dieser Veranstaltung sind noch bis 19.09.2028 möglich";Deutschland;"Berlin und ggf. andere Orte";"Industrie- und Handelskammer zu Berlin";"Fasanenstraße 85
10623 Berlin";"(030) 31510-831";"(030) 31510-171";mailto:verena.bartelt@berlin.ihk.de;https://www.ihk.de/berlin/pruefungen-lehrgaenge/ihk-die-weiterbildung/lehrgaenge-seminare/personalwesen-personalentwicklung-und-personaldienstleistung/personalfachkaufleute-blended-learning-4743054;"Für Berliner Arbeitnehmer/innen, im Bereich Personalsachbearbeitung sowie für Absolventen/innen einer Dualen Ausbidung, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen.";;6082
100131241;"Stressmanagement Trainer/in";"Gesundheit und Ernährung";"Berufe Gesundheit und Ernährung";2025-10-24;2028-10-24;"24.10.2025 - 26.10.2025
weitere Termine zu dieser Veranstaltung sind noch bis 24.10.2028 möglich";Deutschland;"Nürnberg und ggf. andere Orte";"AHAB-Akademie GmbH";"Grünauer Str. 3
12557 Berlin";01623352540;030986019979;mailto:jenke@ahab-akademie.de;https://www.ahab-akademie.de/ausbildung/stressbewaeltigung-entspannung/stressbewaeltigung-resilienz/stressmanagement-trainer/;"Für Berliner Arbeitnehmer/innen aus den Bereichen Gesundheitsförderung, Pädagogik, Psychologie, Therapie, Coaching sowie angrenzenden Berufsfeldern, die sich zur professionellen Leitung von Stressbewältigungskursen nach §20 SGB V qualifizieren wollen und die o.g. Kenntnisse für die berufliche Tätigkeit benötigen";;6083
100131242;"Französisch Intensivkurs - 5 Tage -";"Sprachen für den Beruf";Französisch;2025-09-22;2028-09-22;"22.09.2025 - 26.09.2025
weitere Termine zu dieser Veranstaltung sind noch bis 22.09.2028 möglich";Frankreich;"Vichy und ggf. andere Orte";"CAVILAM-Alliance Francaise";"1 Avenue des Celestin
03206 Vichy";0033/470308383;0033/47030808384;;www.cavilam.com;"Für Berliner Arbeitnehmer/innen, die o.g. Fremdsprachenkenntnisse für die berufliche Tätigkeit benötigen";;6084
100131243;"Französisch Intensivkurs - 10 Tage -";"Sprachen für den Beruf";Französisch;2025-09-22;2028-09-22;"22.09.2025 - 03.10.2025
weitere Termine zu dieser Veranstaltung sind noch bis 22.09.2028 möglich";Frankreich;"Vichy und ggf. andere Orte";"CAVILAM-Alliance Francaise";"1 Avenue des Celestin
03206 Vichy";0033/470308383;0033/47030808384;;www.cavilam.com;"Für Berliner Arbeitnehmer/innen, die o.g. Fremdsprachenkenntnisse für die berufliche Tätigkeit benötigen";;6085
100131244;"„Familien mit psychisch erkrankten Eltern“ - Modul 3: „Kinder und Eltern unterstützen“";Pädagogik;Weiterbildung;2025-09-25;2028-09-25;"25.09.2025 - 26.09.2025
weitere Termine zu dieser Veranstaltung sind noch bis 25.09.2028 möglich";Deutschland;"Berlin und ggf. andere Orte";"Fortbildungsinstitut - Pädalogik GmbH
Sitz: Friedrichshain";"Kopernikusstr. 23
10245 Berlin";030/347476171;030/347476193;mailto:info@paedalogik.de;https://t1p.de/Kinder_und_Eltern_unterstuetzen;"Für Berliner Arbeitnehmer/innen: Pädagogische Fachkräfte, Erzieher:innen in der Kita, Hort und außerschulischen Einrichtungen, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen";;6086
100131245;"Berufliche Qualifizierungsmaßnahme zur sozialpädagogischen  Fachkraft im Bereich Kita und eFöB";Pädagogik;Weiterbildung;2025-09-23;2028-09-23;"23.09.2025 - 02.11.2026
weitere Termine zu dieser Veranstaltung sind noch bis 23.09.2028 möglich";Deutschland;"Berlin und ggf. andere Orte";"Fortbildungsinstitut - Pädalogik GmbH
Sitz: Friedrichshain";"Kopernikusstr. 23
10245 Berlin";030/347476171;030/347476193;mailto:info@paedalogik.de;https://t1p.de/QuereinstiegKombi2025;"Für Berliner Arbeitnehmer/innen:  Erzieher/innen, Pädagogische Fach- und Führungskräfte in Kita, Schule, Hort, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen";;6087
100131247;"Reden kann doch jede! Wirkungsvoll sprechen, überzeugend auftreten - Bildungsurlaub für Frauen";"Rhetorik und Kommunikation";"Rhetorik, berufl.";2025-11-02;2028-11-02;"02.11.2025 - 07.11.2025
weitere Termine zu dieser Veranstaltung sind noch bis 02.11.2028 möglich";Deutschland;Spiekeroog;"Bildungsforum Lernwelten,
- Zweigstelle Bonn -";"Im Krausfeld 30a
53111 Bonn";0228-96959-92;;mailto:caroline.wilken@bf-bonn.de;https://bf-bonn.de/index.php/bildungsurlaub/bildungsurlaube-2025-2-halbjahr/25-b-281-reden-kann-doch-jede.html;"Für Berliner Arbeitnehmer/innen, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen";;6088
100131248;"Raus aus der Stressspirale - Hin zu mehr Gelassenheit";"Gesundheit und Ernährung";"Entspannung und Körpererfahrung";2025-10-05;2027-10-05;"05.10.2025 - 10.10.2025
weitere Termine zu dieser Veranstaltung sind noch bis 05.10.2027 möglich";Deutschland;"Stadland Nordrhein-Westfalen und ggf. andere Orte";"Bildungsforum Lernwelten,
- Zweigstelle Bonn -";"Im Krausfeld 30a
53111 Bonn";0228-96959-92;;mailto:caroline.wilken@bf-bonn.de;https://bf-bonn.de/index.php/bildungsurlaub/bildungsurlaube-2025-2-halbjahr/25-b-255-stressspirale.html;"Für Berliner Multiplikator*innen in pädagogischen, sozialen, therapeutischen und medizinischen Berufsfeldern, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen";;6089
100131253;"Italienisch Kombinationskurs für Anfänger mit Vorkenntnissen - 30 Wochenstunden - 10 Tage -";"Sprachen für den Beruf";Italienisch;2025-10-06;2028-10-06;"06.10.2025 - 17.10.2025
weitere Termine zu dieser Veranstaltung sind noch bis 06.10.2028 möglich";Italien;"Mailand und ggf. andere Orte";ELLCI;"Via Niccolò Paganini 18
20131 Mailand";+390229531359;+390220248259;mailto:info@ellci.it;https://www.ellci.net/courses/intensive-italian-language-course/;"Für Berliner Arbeitnehmer/innen, die o.g. Fremdsprachenkenntnisse für die berufliche Tätigkeit  benötigen";;6090
100131254;"Italienisch Kombinationskurs Mittelstufe - 10 Tage -";"Sprachen für den Beruf";Italienisch;2025-10-06;2028-10-06;"06.10.2025 - 17.10.2025
weitere Termine zu dieser Veranstaltung sind noch bis 06.10.2028 möglich";Italien;"Mailand und ggf. andere Orte";ELLCI;"Via Niccolò Paganini 18
20131 Mailand";+390229531359;+390220248259;mailto:info@ellci.it;https://www.ellci.net/courses/intensive-italian-language-course/;"Für Berliner Arbeitnehmer/innen, die o.g. Fremdsprachenkenntnisse für die berufliche Tätigkeit  benötigen";;6091
100131255;"Italienisch Kombinationskurs Oberstufe - 10 Tage -";"Sprachen für den Beruf";Italienisch;2025-10-06;2028-10-06;"06.10.2025 - 17.10.2025
weitere Termine zu dieser Veranstaltung sind noch bis 06.10.2028 möglich";Italien;"Mailand und ggf. andere Orte";ELLCI;"Via Niccolò Paganini 18
20131 Mailand";+390229531359;+390220248259;mailto:info@ellci.it;https://www.ellci.net/courses/intensive-italian-language-course/;"Für Berliner Arbeitnehmer/innen, die o.g. Fremdsprachenkenntnisse für die berufliche Tätigkeit  benötigen";;6092
100131258;"Tarifpolitische Konferenz";"Besondere Zielgruppen";;2025-11-10;2028-11-10;"10.11.2025 - 10.11.2025
weitere Termine zu dieser Veranstaltung sind noch bis 10.11.2028 möglich";Deutschland;"Berlin und ggf. andere Orte";"ver.di Berlin";"Am Bahnhof Westend 3
14059 Berlin";015115948842;;mailto:jana.seppelt@verdi.de;;"Für Berliner Tarifkommissionsmitglieder/innen und betriebliche Vertrauensleute,  die o.g. Kenntnisse für ihre berufliche Tätigkeit benötigen";;6093
100131261;"Steuerfachwirt - Klausurenlehrgang - online -";"Recht und Steuern";Steuern;2025-11-09;2028-11-09;"09.11.2025 - 27.11.2025
weitere Termine zu dieser Veranstaltung sind noch bis 09.11.2028 möglich";Deutschland;online;"Steuer-Fachschule Dr. Endriss GmbH & Co. KG";"Lichtstraße 45-49
50825 Köln";0221/9364420;;mailto:foerderungen@endriss.de;https://www.endriss.de/weiterbildungskurse/formate/lehrgaenge/steuerfachwirt/klausuren-lehrgang/;"Für Berliner angehende Steuerfachwirte/innen, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen";;6094
100131264;"Spanisch Sprachkurs - 5 Tage -";"Sprachen für den Beruf";Spanisch;2025-11-24;2028-11-24;"24.11.2025 - 28.11.2025
weitere Termine zu dieser Veranstaltung sind noch bis 24.11.2028 möglich";Mexico;"Playa del Carmen und ggf. andere Orte";"Agora Language Center";"Quintana Roo, Calle 6 Bis, Nr. 285, between 25 and 30
77710 Playa del Carmen";"'+52 (984) 803 2065'";"'+52 1 (984) 114 9090'";;www.agoralanguagecenter.com;"Für Berliner Arbeitnehmer/innen, die o.g. Fremdsprachenkenntnisse für die berufliche Tätigkeit benötigen";;6095
100131265;"Spanisch Sprachkurs - 10 Tage -";"Sprachen für den Beruf";Spanisch;2025-11-24;2028-11-24;"24.11.2025 - 05.12.2025
weitere Termine zu dieser Veranstaltung sind noch bis 24.11.2028 möglich";Mexico;"Playa del Carmen und ggf. andere Orte";"Agora Language Center";"Quintana Roo, Calle 6 Bis, Nr. 285, between 25 and 30
77710 Playa del Carmen";"'+52 (984) 803 2065'";"'+52 1 (984) 114 9090'";;www.agoralanguagecenter.com;"Für Berliner Arbeitnehmer/innen, die o.g. Fremdsprachenkenntnisse für die berufliche Tätigkeit benötigen";;6096
100131266;"Studienreise Brüssel: Europäische Politik hautnah erleben";"Politische Bildung";Europapolitik;2025-09-22;2028-09-22;"22.09.2025 - 27.09.2025
weitere Termine zu dieser Veranstaltung sind noch bis 22.09.2028 möglich";Belgien;Brüssel;"Bayerisches Seminar für Politik e.V.";"Oberanger 38 /I
80331 München";089/2609006;"089/260 9007";mailto:bsp@baysem.de;https://www.baysem.de/programm/internationale-beziehungen/kurs/Studienreise-Bruessel-Europaeische-Politik-hautnah-erleben/25B3901;"Für interessierte Berliner Arbeitnehmer/innen";;6097
100131269;"Italienisch Intensivsprachkurs  - 5 Tage -";"Sprachen für den Beruf";Italienisch;2025-11-03;2028-11-03;"03.11.2025 - 07.11.2025
weitere Termine zu dieser Veranstaltung sind noch bis 03.11.2028 möglich";Italien;"Rom und ggf. andere Orte";"Dilit International House";"Via Marghera 22
00185 Rom";+39064462593;+39064440888;mailto:agency.care@dilit.it;"Via Marghera 22";"Für Berliner Arbeitnehmer/innen, die o.g. Fremdsprachenkenntnisse für die berufliche Tätigkeit benötigen";;6098
100131270;"Italienisch Intensivsprachkurs  - 10 Tage -";"Sprachen für den Beruf";Italienisch;2025-11-03;2028-11-03;"03.11.2025 - 14.11.2025
weitere Termine zu dieser Veranstaltung sind noch bis 03.11.2028 möglich";Italien;"Rom und ggf. andere Orte";"Dilit International House";"Via Marghera 22
00185 Rom";+39064462593;+39064440888;mailto:agency.care@dilit.it;"Via Marghera 22";"Für Berliner Arbeitnehmer/innen, die o.g. Fremdsprachenkenntnisse für die berufliche Tätigkeit benötigen";;6099
100131273;"Italienisch Intensivsprachkurs - Mittelstufe - 5 Tage -";"Sprachen für den Beruf";Italienisch;2025-09-29;2028-09-29;"29.09.2025 - 03.10.2025
weitere Termine zu dieser Veranstaltung sind noch bis 29.09.2028 möglich";Italien;"Taormina und ggf. andere Orte";"Babilonia
Sprachschule";"Via Timoleone 10
98039 Taormina";0039/094223441;0039/094223441;mailto:info@babilonia.it;https://www.babilonia.it/de/italienische-sprachschule-bildungsurlaub/;"Für Berliner Arbeitnehmer/innen, die o.g. Fremdsprachenkenntnisse für die berufliche Tätigkeit benötigen";;6100
100131274;"Italienisch Intensivsprachkurs - Mittelstufe - 10 Tage -";"Sprachen für den Beruf";Italienisch;2025-09-29;2028-09-29;"29.09.2025 - 10.10.2025
weitere Termine zu dieser Veranstaltung sind noch bis 29.09.2028 möglich";Italien;"Taormina und ggf. andere Orte";"Babilonia
Sprachschule";"Via Timoleone 10
98039 Taormina";0039/094223441;0039/094223441;mailto:info@babilonia.it;https://www.babilonia.it/de/italienische-sprachschule-bildungsurlaub/;"Für Berliner Arbeitnehmer/innen, die o.g. Fremdsprachenkenntnisse für die berufliche Tätigkeit benötigen";;6101
100131276;"Italienisch Intensivsprachkurs - Oberstufe - 10 Tage -";"Sprachen für den Beruf";Italienisch;2025-09-29;2028-09-29;"29.09.2025 - 10.10.2025
weitere Termine zu dieser Veranstaltung sind noch bis 29.09.2028 möglich";Italien;"Taormina und ggf. andere Orte";"Babilonia
Sprachschule";"Via Timoleone 10
98039 Taormina";0039/094223441;0039/094223441;mailto:info@babilonia.it;https://www.babilonia.it/de/italienische-sprachschule-bildungsurlaub/;"Für Berliner Arbeitnehmer/innen, die o.g. Fremdsprachenkenntnisse für die berufliche Tätigkeit benötigen";;6102
100131279;"Die neue Rechte und die Soziale Frage. Wirtschaftspolitik für Alle oder für Wenige?";"Politische Bildung";"Extremismus und Rassismus";2025-11-03;2028-11-03;"03.11.2025 - 07.11.2025
weitere Termine zu dieser Veranstaltung sind noch bis 03.11.2028 möglich";Deutschland;"Kochel am See und ggf. andere Orte";"Georg-von-Vollmar-Akademie e.V.";"Am Aspensteinbichl 9-11
82431 Kochel am See";"08851 780";"08851 7823";mailto:info@vollmar-akademie.de;https://www.vollmar-akademie.de/programm/kw/bereich/kursdetails/kurs/25244501/kursname/Die%20Neue%20Rechte%20und%20die%20soziale%20Frage/;"Für interessierte Berliner Arbeitnehmer/innen";;6103
100131281;"Englisch Sprachkurs - 5 Tage -";"Sprachen für den Beruf";Englisch;2025-11-03;2028-11-03;"03.11.2025 - 07.11.2025
weitere Termine zu dieser Veranstaltung sind noch bis 03.11.2028 möglich";Ireland;"Dublin und ggf. andere Orte";"Emerald Cultural Institute";"10 Palmerston Park, Rathgar, 6
D06 H9X8 Dublin";00353/14973361;00353/14975008;mailto:rebecca@eci.ie;www.eci.ie;"Für Berliner Arbeitnehmer/innen, die o.g. Fremdsprachenkenntnisse beruflich benötigen";;6104
100131282;"Englisch Sprachkurs - 10 Tage -";"Sprachen für den Beruf";Englisch;2025-11-03;2028-11-03;"03.11.2025 - 14.11.2025
weitere Termine zu dieser Veranstaltung sind noch bis 03.11.2028 möglich";Ireland;"Dublin und ggf. andere Orte";"Emerald Cultural Institute";"10 Palmerston Park, Rathgar, 6
D06 H9X8 Dublin";00353/14973361;00353/14975008;mailto:rebecca@eci.ie;www.eci.ie;"Für Berliner Arbeitnehmer/innen, die o.g. Fremdsprachenkenntnisse beruflich benötigen";;6105
100131286;"""Auftritt und Wirkung""";"Rhetorik und Kommunikation";"Rhetorik, berufl.";2025-10-15;2025-10-17;"15.10.2025 - 17.10.2025";Deutschland;Siegburg;"dbb akademie e.V.";"Dreizehnmorgenweg 36
53175 Bonn";0228/8193137;;mailto:v.linden@dbbakademie.de;https://www.dbbakademie.de/seminare/seminar/auftritt-und-wirkung-65892/;"Für Berliner Arbeitnehmer/innen, die o.g. Kenntnisse für die berufliche Tätigkeit benötigen";;6106
200719900;"TS510.010S-BZ - Erfolgsfaktor Persönlichkeit. Ziele setzen, Chancen nutzen";Psychologie;;2025-07-21;2025-07-23;"21.07.2025 - 23.07.2025";Deutschland;Berlin;"VHS Berlin Tempelhof-Schöneberg";"Barbarossaplatz 5
10781 Berlin";'+49.30.902773000';'+49.30.902778944';mailto:vhs@ba-ts.berlin.de;https://www.berlin.de/vhs-tempelhof-schoeneberg/;;http://www.vhsit.berlin.de/VHSKURSE/BusinessPages/CourseSearch.aspx?id=719900;6107
200719901;"TS511.030S - Freundlich NEIN sagen. Souverän Grenzen ziehen";"Rhetorik und Kommunikation";"Rhetorik, berufl.";2025-07-24;2025-07-25;"24.07.2025 - 25.07.2025";Deutschland;Berlin;"VHS Berlin Tempelhof-Schöneberg";"Barbarossaplatz 5
10781 Berlin";'+49.30.902773000';'+49.30.902778944';mailto:vhs@ba-ts.berlin.de;https://www.berlin.de/vhs-tempelhof-schoeneberg/;;http://www.vhsit.berlin.de/VHSKURSE/BusinessPages/CourseSearch.aspx?id=719901;6108
